date,P_up_can,P_up_ens,sign_can,sign_ens,fP,fP_vol,vol20d,ret,ret_sign
2021-03-24,0.5210437603627134,0.4980429783596619,1.0,-1.0,0.042087520725426764,0.21069588103492992,0.19975483392790835,0.0056427303,1.0
2021-03-25,0.49248842780529206,0.49513658653205717,-1.0,-1.0,0.015023144389415877,0.07421420917292396,0.2024294883262984,0.013656162,1.0
2021-03-26,0.5149495516119091,0.5065960464010777,1.0,1.0,0.02989910322381828,0.1666535238063928,0.1794087670090499,0.001415464,1.0
2021-03-29,0.5456776135651256,0.5268377129128566,1.0,1.0,0.09135522713025113,0.5114947927096949,0.1786044128548947,-0.0039375047,-1.0
2021-03-30,0.5282521023299804,0.529063739932538,1.0,1.0,0.056504204659960866,0.3424593969686009,0.16499534006112138,0.0050933785,1.0
2021-03-31,0.5494779448226944,0.5553911314293307,1.0,1.0,0.09895588964538882,0.6630955727255011,0.14923322325717467,0.011521783,1.0
2021-04-01,0.5507926042766375,0.5451054961100014,1.0,1.0,0.10158520855327491,0.792587907359217,0.12816901142453896,0.01380823,1.0
2021-04-05,0.5355701705712314,0.5222648420987561,1.0,1.0,0.0711403411424627,0.5577298262645407,0.12755340989907832,-4.9170252e-05,-1.0
2021-04-06,0.533711932022109,0.5363900922327075,1.0,1.0,0.06742386404421796,0.5387287229155358,0.125153646308903,0.0022373565,1.0
2021-04-07,0.5296909194849466,0.5278919946241964,1.0,1.0,0.05938183896989324,0.4761295802171289,0.12471781094300714,0.0046119126,1.0
2021-04-08,0.5320554924336075,0.5314322621352107,1.0,1.0,0.064110984867215,0.5355278016375562,0.11971551182062654,0.0028325845,1.0
2021-04-09,0.5240373111634188,0.5185046858070554,1.0,1.0,0.04807462232683757,0.4023698665039378,0.11947868448634706,0.002410636,1.0
2021-04-12,0.5125974377970122,0.5028290940136746,1.0,1.0,0.025194875594024335,0.21152907323974623,0.11910833441542365,0.0023562561,1.0
2021-04-13,0.5519118607256587,0.5507188285888115,1.0,1.0,0.10382372145131735,0.8657513236088593,0.1199232604329511,-0.0019872044,-1.0
2021-04-14,0.48894840701957315,0.4877820177485893,-1.0,-1.0,0.0221031859608537,0.17999678644610373,0.12279766987657881,0.009712981,1.0
2021-04-15,0.5398695236080556,0.5364922334931163,1.0,1.0,0.07973904721611125,0.7697895791631334,0.1035855113845507,0.0022365446,1.0
2021-04-16,0.5155328255491004,0.5136871790643511,1.0,1.0,0.03106565109820081,0.3144091660387022,0.09880644222177917,-0.0024715057,-1.0
2021-04-19,0.522604219918339,0.5163988842390391,1.0,1.0,0.045208439836678105,0.43207689370160873,0.1046305426086935,-0.009429424,-1.0
2021-04-20,0.5669451038719427,0.5668962009598981,1.0,1.0,0.1338902077438855,1.3941976330810073,0.09603387967888341,0.0076250606,1.0
